status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150957953579999,Here's why some women will #WearWhiteToVote on Election Day.,"On Election Day, the Hillary Clinton White Suit Effect",link,http://www.nytimes.com/2016/11/07/fashion/hillary-clinton-suffragists-white-clothing.html?smid=fb-nytimes&smtyp=cur,2016-11-07 12:25:02,9335,399,1617
5281959998_10150957949304999,"When is the most dangerous time to vote on Election Day? Find out on ""Tell Me Something I Don’t Know.""",Listening to This New Podcast Could Save Your Life on Election Day,link,http://www.nytimes.com/2016/11/07/podcasts/stephen-dubner-tell-me-something-i-dont-know.html?smid=fb-nytimes&smtyp=cur,2016-11-07 12:10:00,85,33,13
5281959998_10150957711214999,"Let go of all the controversy, vitriol and scandals and return to the present moment.",How to Be Mindful in the Voting Booth,link,http://www.nytimes.com/2016/11/02/well/mind/how-to-be-mindful-in-the-voting-booth.html?smid=fb-nytimes&smtyp=cur,2016-11-07 11:55:01,215,51,53
5281959998_10150957971334999,"We're with Mike Daisey, who is performing a portion of his one-man show, ""The Trump Card."" Leave your questions for Mike in the comments.",The New York Times - Theater,video,https://www.facebook.com/nytimestheater/videos/1337337416279324/,2016-11-07 11:31:11,229,59,0
5281959998_10150957882229999,"“Donald Trump, would my son Captain Humayun Khan have a place in your America?”
“Would Muslims have a place in your America?”
“Would Latinos have a place in your America?”
“Would African-Americans have a place in your America?”
“Would anyone who is not like you have a place in your America?” 
“Well, thankfully, Mr. Trump, this isn’t your America.""",Khizr Khan Revs Up Rally Before Introducing Hillary Clinton in New Hampshire,link,http://www.nytimes.com/2016/11/07/us/politics/khizr-khan-hillary-clinton-new-hampshire.html?smid=fb-nytimes&smtyp=cur,2016-11-07 11:25:00,20165,561,1935
5281959998_10150957696529999,"Effigies of Donald J. Trump and Theresa May were set on fire in the town of Lewes, England, during this year's Guy Fawkes Night. See more: http://nyti.ms/2eO28Hv",Burning Effigies on Bonfire Night,video,https://www.facebook.com/nytimes/videos/10150957696529999/,2016-11-07 11:10:00,2156,249,771
5281959998_10150957735989999,"""In the last couple of weeks, Facebook, Twitter and other social media outlets have exposed millions of Americans to false stories,"" Jim Rutenberg writes.",Media’s Next Challenge: Overcoming the Threat of Fake News,link,http://www.nytimes.com/2016/11/07/business/media/medias-next-challenge-overcoming-the-threat-of-fake-news.html?smid=fb-nytimes&smtyp=cur,2016-11-07 10:55:01,8852,790,5692
5281959998_10150957195084999,"360° video: In North Carolina, where the presidential race is tight, the NAACP and Democracy North Carolina are partnering with churches to get African-Americans to the polls early.",Ride Along With 'Souls to the Polls',video,https://www.facebook.com/nytimes/videos/10150957195084999/,2016-11-07 10:25:00,994,83,74
5281959998_10150957750164999,It's almost over.,Presidential Election: The Day Before the Storm,link,http://www.nytimes.com/2016/11/07/us/politics/presidential-election.html?smid=fb-nytimes&smtyp=cur,2016-11-07 09:55:01,862,145,97
5281959998_10150957749624999,"Fear and loathing course through both campaigns, writes Declan Walsh.",Notes From the Campaign Trail: A Measure of U.S. Fever,link,http://www.nytimes.com/2016/11/07/world/americas/notes-from-the-campaign-trail-a-measure-of-us-fever.html?smid=fb-nytimes&smtyp=cur,2016-11-07 09:25:00,103,53,15
5281959998_10150957786974999,"Hillary Clinton and Donald J. Trump are tied in North Carolina, according to the final New York Times Upshot/Siena College survey.",Trump and Clinton Tied in Final Upshot Poll of North Carolina,link,http://www.nytimes.com/2016/11/08/upshot/trump-and-clinton-tied-in-final-upshot-poll-of-north-carolina.html?smid=fb-nytimes&smtyp=cur,2016-11-07 09:01:00,409,170,205
5281959998_10150957548389999,"""The election was rigged by state governments that did all they could to prevent nonwhite Americans from voting,"" Paul Krugman writes in The New York Times Opinion Section.",How to Rig an Election,link,http://www.nytimes.com/2016/11/07/opinion/how-to-rig-an-election.html?smid=fb-nytimes&smtyp=cur,2016-11-07 08:25:00,3836,244,1589
5281959998_10150957645009999,"""Cosby's case has spurred a lot of change,"" said the vice president for public policy at the Rape, Abuse and Incest National Network.","After Bill Cosby, States Shift on Statutes of Limitations in Sexual Assault Cases",link,http://www.nytimes.com/2016/11/07/arts/television/after-bill-cosby-states-shift-sexual-assault-statutes-of-limitations.html?smid=fb-nytimes&smtyp=cur,2016-11-07 07:55:01,434,41,46
5281959998_10150957293054999,12 of the biggest turning points in the presidential race between Donald J. Trump and Hillary Clinton.,The Biggest Turning Points in a Polarizing Campaign,link,http://nyti.ms/2etKx6x,2016-11-07 07:25:00,143,79,29
5281959998_10150957505439999,"""Trump has shown that our message is healthy, normal and organic — and millions of Americans agree with us,"" said a co-founder of a white nationalist group.",Donald Trump’s Extremist Supporters Feel Like Winners Either Way,link,http://www.nytimes.com/2016/11/07/us/politics/donald-trump-extremist-supporters.html?smid=fb-nytimes&smtyp=cur,2016-11-07 06:55:01,973,656,1810
5281959998_10150957595744999,Daily Briefing: Here's what you need to know today.,Your Monday Briefing,link,http://www.nytimes.com/2016/11/07/briefing/us-briefing-election-janet-reno-volkswagen.html?smid=fb-nytimes&smtyp=cur,2016-11-07 06:30:00,112,64,15
5281959998_10150957555474999,Hispanic America has been mobilized like never before in the 2016 election.,Fear of Donald Trump Helps Democrats Mobilize Hispanics,link,http://www.nytimes.com/2016/11/07/us/fear-of-donald-trump-helps-democrats-mobilize-hispanics.html?smid=fb-nytimes&smtyp=cur,2016-11-07 05:55:00,22781,674,2226
5281959998_10150956932369999,Hundreds of fake apps have popped up in Apple's App Store in recent weeks — just in time to deceive holiday shoppers.,"Beware, iPhone Users: Fake Retail Apps Are Surging Before Holidays",link,http://www.nytimes.com/2016/11/07/technology/more-iphone-fake-retail-apps-before-holidays.html?smid=fb-nytimes&smtyp=cur,2016-11-07 05:25:00,106,18,235
5281959998_10150957523254999,Hillary Clinton and Donald J. Trump begged voters to see the 2016 election as a choice of almost apocalyptic significance.,Hillary Clinton and Donald Trump Scramble to Make Their Final Pleas,link,http://www.nytimes.com/2016/11/07/us/politics/campaign-clinton-trump.html?smid=fb-nytimes&smtyp=cur,2016-11-07 05:25:00,339,106,29
5281959998_10150957554744999,Breaking News: Janet Reno is dead at 78. Her legacy as attorney general includes some of the Clinton presidency’s most divisive episodes.,"Janet Reno, First Woman to Serve as U.S. Attorney General, Dies at 78",link,http://www.nytimes.com/2016/11/08/us/janet-reno-dead.html?smid=fb-nytimes&smtyp=cur,2016-11-07 05:07:22,2754,320,1859
5281959998_10150957543644999,"""They told me there was a problem with Russia and kept asking me what crime I had committed,"" said a Russian involved in anticorruption work. He was detained in Cyprus.",How Moscow Uses Interpol to Pursue Its Enemies,link,http://www.nytimes.com/2016/11/07/world/europe/how-moscow-uses-interpol-to-pursue-its-enemies.html?smid=fb-nytimes&smtyp=cur,2016-11-07 04:57:02,109,20,31
5281959998_10150957483354999,"""The British people, the majority of the British people, voted to leave the European Union,"" Theresa May said. ""The government is now getting on with that.""",Theresa May Prepares to Stare Down Parliament in ‘Brexit’ Standoff,link,http://www.nytimes.com/2016/11/07/world/europe/brexit-theresa-may-jeremy-corbyn.html?smid=fb-nytimes&smtyp=cur,2016-11-07 04:23:44,218,131,38
5281959998_10150957473269999,"""When Hong Kong's Basic Law can be changed at the Communist Party's will, what does that say about Hong Kong's future?"" one activist said.",Protesters in Hong Kong Clash With Police Over Lawmakers’ Fate,link,http://www.nytimes.com/2016/11/07/world/asia/hong-kong-yau-wai-ching-sixtus-leung.html?smid=fb-nytimes&smtyp=cur,2016-11-07 03:37:38,235,21,67
5281959998_10150952235664999,"Many churches in Zimbabwe now accept tithes by debit cards, cellphone payments or wire transfers.","A Cashless Economy in Zimbabwe? With Little Cash, There’s Little Choice",link,http://www.nytimes.com/2016/11/04/world/africa/zimbabwe-robert-mugabe-cash-debit-cards.html?smid=fb-nytimes&smtyp=cur,2016-11-07 02:55:00,146,34,48
5281959998_10150957315964999,"Donald Trump and Theresa May were burned in effigy on annual Bonfire Night in Lewes, England, a town that doesn't joke around when it comes to its bonfires.",Where Burning Effigies (Not Just Guy Fawkes’s) Is Part of the Fun,link,http://www.nytimes.com/2016/11/07/world/europe/where-burning-effigies-not-just-guy-fawkess-is-part-of-the-fun.html?smid=fb-nytimes&smtyp=cur,2016-11-07 02:25:00,1742,165,365
5281959998_10150956573469999,"After each presidential debate, analysts in Iran were in agreement that America, in its current state, ""cannot do a damn thing.""",Iran’s Latest Propaganda Tool: The Clinton-Trump Debates on Live TV,link,http://www.nytimes.com/2016/11/06/world/middleeast/irans-latest-propaganda-tool-the-clinton-trump-debates-on-live-tv.html?smid=fb-nytimes&smtyp=cur,2016-11-07 01:55:00,367,95,134
5281959998_10150954048424999,"“It was like bringing back alive a painting that had literally died.""",After the Florence Flood: Saving Vasari’s ‘Last Supper’,link,http://www.nytimes.com/2016/11/06/arts/design/after-the-florence-flood-saving-vasaris-last-supper.html?smid=fb-nytimes&smtyp=cur,2016-11-07 00:55:00,339,16,87
5281959998_10150956869649999,"Scientists say the collision of a Mars-size object with Earth could have left our planet spinning once every 2.5 hours, or almost 10 times as fast as today.","If a ‘Big Whack’ Made the Moon, Did it Also Knock the Earth on Its Side?",link,http://www.nytimes.com/2016/11/08/science/moon-formation.html?smid=fb-nytimes&smtyp=cur,2016-11-07 00:25:00,204,23,60
5281959998_10150957229929999,"Election week is here. Enjoy unlimited access to nytimes.com for free through Wednesday. http://nyti.ms/2fPBG4g 

Photos, from top: Doug Mills/The New York Times; Damon Winter/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150957229929999/?type=3,2016-11-07 00:15:31,1198,532,366
5281959998_10150956832869999,She was the only American killed in the 2015 terrorist attacks in Paris.,"Remembering Nohemi Gonzalez, a Year Later",link,http://www.nytimes.com/2016/11/06/education/edlife/remembering-nohemi-gonzalez-a-year-later.html?smid=fb-nytimes&smtyp=cur,2016-11-06 23:55:00,622,27,74
5281959998_10150956883049999,"In each presidential race since 2004, she's tracked the candidate cups sold at her store. She's predicted every election.",How a Shop Owner in the Hamptons Knows Who Will Be President,link,http://www.nytimes.com/2016/11/07/nyregion/how-a-shop-owner-in-the-hamptons-knows-who-will-be-president.html?smid=fb-nytimes&smtyp=cur,2016-11-06 23:25:00,7499,642,789
5281959998_10150954073979999,"Leia, Rey and now Jyn Erso are the best known, but they’re hardly alone. Here is a look at indomitable women of ""Star Wars.""",The Strong Women of ‘Star Wars’,link,http://www.nytimes.com/interactive/2016/11/02/movies/the-strong-women-of-star-wars.html?smid=fb-nytimes&smtyp=cur,2016-11-06 22:55:00,896,47,137
5281959998_10150956846494999,"In The New York Times Opinion Section, Ross Douthat argues that the thinning out of families has created fertile ground for Donald J. Trump.",The Post-Familial Election,link,http://www.nytimes.com/2016/11/06/opinion/sunday/the-post-familial-election.html?smid=fb-nytimes&smtyp=cur,2016-11-06 21:55:00,269,71,86
5281959998_10150956560424999,"What's a leap second? What's a second, anyway? Take this quiz.",Quiz: About Time,link,http://www.nytimes.com/interactive/2016/11/06/education/edlife/06Edlife-Time-Quiz.html?smid=fb-nytimes&smtyp=cur,2016-11-06 20:55:00,166,21,48
5281959998_10150956734774999,"Kellyanne Conway's ""Day Off."" Tom Hanks on ""Black Jeopardy!""

""Saturday Night Live"" has been most effective when it's looked past Donald J. Trump and Hillary Clinton, our TV critic writes.","For ‘S.N.L.,’ Clinton-Trump Has Been a Blessing and a Curse",link,http://www.nytimes.com/2016/11/07/arts/television/for-snl-clinton-trump-has-been-a-blessing-and-a-curse.html?smid=fb-nytimes&smtyp=cur,2016-11-06 20:25:00,1327,81,97
5281959998_10150954095499999,The New York Times - Science sent a reporter to the the 4th annual Donkey Welfare Symposium to convince you that donkeys deserve your respect.,Where’s the Love for Donkeys?,link,http://www.nytimes.com/2016/11/01/science/donkeys.html?smid=fb-nytimes&smtyp=cur,2016-11-06 19:55:00,1078,101,406
5281959998_10150956954699999,"360° video: Join the crowd of runners crossing Verrazano-Narrows Bridge, not far from the start of the TCS New York City Marathon earlier today.",Shadow Runners in the NYC Marathon,video,https://www.facebook.com/nytimes/videos/10150956954699999/,2016-11-06 19:25:00,4478,277,558
